class,family,genus,n_species,n_antimalarial,mean,std_err,eff
Magnoliopsida,Urticaceae,Hesperocnide,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Verbenaceae,Hierobotana,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Verbenaceae,Isidroa,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Verbenaceae,Nashia,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Verbenaceae,Pitraea,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Violaceae,Hybanthopsis,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Violaceae,Noisettia,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Violaceae,Phyllanoa,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Violaceae,Schweiggeria,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Vitaceae,Leea,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Vochysiaceae,Salvertia,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Zygophyllaceae,Sericodes,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Zygophyllaceae,Tribulus,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Pinopsida,Araucariaceae,Araucaria,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Pinopsida,Cupressaceae,Calocedrus,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Pinopsida,Cupressaceae,Taxodium,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Pinopsida,Pinaceae,Pseudotsuga,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Pinopsida,Podocarpaceae,Prumnopitys,1,0,0.00797376853714882,0.08893923516910181,-0.0896541163412092
Magnoliopsida,Santalaceae,Phoradendron,269,2,0.00797376853714882,0.005422720874434278,-0.09936419589120316
Magnoliopsida,Asteraceae,Calea,142,1,0.00797376853714882,0.007463614817507551,-0.12480748789942712
Liliopsida,Amaryllidaceae,Leptochiton,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Amaryllidaceae,Tristagma,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Alloschemone,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Arisaema,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Dracontioides,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Scaphispatha,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Spirodela,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Ulearum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Zomicarpa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Araceae,Zomicarpella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Arecaceae,Leopoldinia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Arecaceae,Manicaria,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Arecaceae,Trithrinax,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Arecaceae,Washingtonia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Arecaceae,Welfia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Asparagaceae,Bloomeria,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Asparagaceae,Brodiaea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Asparagaceae,Clara,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Asparagaceae,Dracaena,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Asparagaceae,Petronymphe,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Asparagaceae,Trihesperus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Bromeliaceae,Acanthostachys,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Bromeliaceae,Androlepis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Bromeliaceae,Fernseea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Bromeliaceae,Glomeropitcairnia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Bromeliaceae,Goudaea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Bromeliaceae,Lapanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Burmanniaceae,Hexapterella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Commelinaceae,Aneilema,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Commelinaceae,Cochliostema,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Commelinaceae,Elasis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Cyclanthaceae,Cyclanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Cyperaceae,Androtrichum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Cyperaceae,Cladium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Cyperaceae,Oreobolopsis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Cyperaceae,Schoenus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Haemodoraceae,Xiphidium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Iridaceae,Deluciris,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Marantaceae,Monophyllanthe,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Nartheciaceae,Nietneria,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Amoana,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Cypholoron,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Draconanthes,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Embreea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Espinhassoa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Euryblema,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Galeottiella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Hagsatera,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Helleriella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Hoehneella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Hofmeisterella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Lacaena,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Lyroglossa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Meiracyllium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Neocogniauxia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Nidema,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Nothostele,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Otostylis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Pogoniopsis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Ponera,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Porphyrostachys,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Pygmaeorchis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Rhyncholaelia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Sanderella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Sansonia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Saundersia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Seegeriella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Sutrina,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Warreella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Wullschlaegelia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Orchidaceae,Xerorchis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Altoparadisium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Amphibromus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Anthenantia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Athroostachys,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Brachypodium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Canastra,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Chasmanthium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Didymogonyx,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Echinolaena,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Ekmanochloa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Elytrostachys,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Erioneuron,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Filgueirasia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Heteropogon,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Jouvea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Leymus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Oncorachis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Oplismenus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Oryza,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Parianella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Puccinellia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Rupichloa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Setariopsis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Sphenopholis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Steirachne,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Streptochaeta,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Poaceae,Streptostachys,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Potamogetonaceae,Zannichellia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Rapateaceae,Kunhardtia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Rapateaceae,Spathanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Triuridaceae,Lacandonia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Triuridaceae,Peltophyllum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Triuridaceae,Triuridopsis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Typhaceae,Sparganium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Xyridaceae,Orectanthe,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Liliopsida,Zosteraceae,Phyllospadix,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Barleria,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Fittonia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Harpochilus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Liberatia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Sapphoa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Streblacanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Acanthaceae,Yeatesia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Achariaceae,Kuhlmanniodendron,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Aizoaceae,Trianthema,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Amaranthaceae,Blitum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Amaranthaceae,Blutaparon,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Amaranthaceae,Lecosia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Amaranthaceae,Lithophila,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Amaranthaceae,Pseudoplantago,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Amaranthaceae,Xerosiphon,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anacampserotaceae,Anacampseros,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anacardiaceae,Campnosperma,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anacardiaceae,Cotinus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anacardiaceae,Lithraea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anacardiaceae,Myracrodruon,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anisophylleaceae,Anisophyllea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Anisophylleaceae,Polygonanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Annonaceae,Bocagea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Annonaceae,Pseudephedranthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Annonaceae,Tridimeris,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Ammoselinum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Apium,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Centella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Cicuta,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Coaxana,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Cotopaxia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Cyclospermum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Cymopterus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Daucus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Domeykoa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Ligusticum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Micropleura,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apiaceae,Spananthe,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Ampelamus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Angadenia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Bahiella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Haplophyton,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Hylaea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Manothrix,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Monsanima,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Mucoa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Neocouma,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Pattalias,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Pentalinon,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Pruskortizia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Ptycanthera,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Rojasia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Skytanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Apocynaceae,Strempeliopsis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Acanthodesmos,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Achnopogon,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Adenocritonia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Agoseris,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Alomiella,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Antennaria,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Anteremanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Apopyros,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Arnicastrum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Arrojadocharis,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Ascidiogyne,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Aztecaster,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Baltimora,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Bejaranoa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Belloa,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Berylsimpsonia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Bishopanthus,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Blainvillea,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Blanchetia,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Boeberastrum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
Magnoliopsida,Asteraceae,Brickelliastrum,2,0,0.00797376853714882,0.06288953630161696,-0.1267900672523134
